fname,label
HIP85582_57502.34912_112966527_OFF,2
HIP86032_57502.36503_114360910_OFF,2
HIP86032_57502.36503_96153791_OFF,1
HIP86032_57502.36503_174779636,3
HIP86032_57502.35747_123056818_OFF,0
HIP85365_57502.32461_112277111,0
HIP85365_57502.31704_111221659_OFF,3
HIP86032_57502.35747_112846527,0
HIP86032_57502.36503_174577913_OFF,3
HIP85582_57502.34912_114333183,2
HIP85365_57502.30947_106283892,1
HIP85582_57502.34912_121426114_OFF,0
HIP85582_57502.34912_112947766,2
HIP86032_57502.36503_113646065,2
HIP85365_57502.32461_116156540_OFF,0
HIP85365_57502.31704_112243840,0
HIP86032_57502.36503_96241959_OFF,1
HIP86032_57502.35747_106049924_OFF,1
HIP86032_57502.36503_174721093_OFF,3
HIP86032_57502.36503_96272289_OFF,1
HIP85365_57502.30947_106157322_OFF,1
HIP85582_57502.34127_112783916,0
HIP85365_57502.30947_106314260_OFF,1
HIP85365_57502.30947_112255202_OFF,0
HIP85365_57502.31704_68791733,4
HIP85365_57502.30947_112798461,0
HIP86032_57502.35747_105932123,1
HIP85365_57502.32461_112268389_OFF,0
HIP85365_57502.32461_112245507_OFF,0
HIP86032_57502.36503_96156965,1
HIP86032_57502.36503_114354609_OFF,2
HIP85365_57502.30947_112769172,0
HIP86032_57502.36503_123077387,0
HIP85582_57502.34127_112852131,0
HIP85365_57502.30947_106172817,1
HIP85365_57502.32461_112062390_OFF,0
HIP85365_57502.31704_112236787,0
HIP86032_57502.35747_106000550_OFF,1
HIP85365_57502.32461_112542248_OFF,2
HIP86032_57502.35747_112862033,0
HIP85365_57502.32461_112542762,2
HIP85365_57502.31704_112084791,0
HIP85582_57502.34912_96266519_OFF,1
HIP85365_57502.31704_106394087_OFF,1
HIP85365_57502.30947_105964735_OFF,1
HIP85582_57502.34912_112302786,1
HIP85365_57502.30947_112837064,0
HIP86032_57502.35747_112931844,2
HIP85365_57502.30947_106220793_OFF,1
HIP85582_57502.34912_174905626_OFF,1
HIP86032_57502.35747_105956115,1
HIP85365_57502.30947_106260654,1
HIP86032_57502.36503_114351949_OFF,2
HIP85365_57502.31704_111595052,2
HIP86032_57502.35747_105955403,1
HIP85582_57502.34912_121476537,0
HIP85365_57502.32461_112517855,4
HIP86032_57502.35747_123084492_OFF,0
HIP85582_57502.34912_175216131_OFF,1
HIP85365_57502.31704_112280397_OFF,0
HIP85582_57502.34912_114753766_OFF,0
HIP85582_57502.34912_112291695_OFF,0
HIP86032_57502.36503_96158023,1
HIP85582_57502.34912_107444089_OFF,1
HIP85582_57502.34912_112941564_OFF,2
HIP85365_57502.30947_106208777,1
HIP85365_57502.30947_106131543,1
HIP86032_57502.35747_112933128,2
HIP86032_57502.36503_174694642_OFF,3
HIP86032_57502.35747_112830806,0
HIP85582_57502.34127_112860099_OFF,0
HIP85365_57502.31704_68766099,2
HIP85365_57502.31704_106370811_OFF,1
HIP85582_57502.34912_113594458_OFF,4
HIP86032_57502.37260_106058391_OFF,1
HIP85582_57502.34912_96270067_OFF,1
HIP86032_57502.36503_174568739,3
HIP86032_57502.36503_174752128_OFF,1
HIP86032_57502.36503_88729392_OFF,6
HIP86032_57502.35747_123094614,0
HIP85582_57502.34912_106695124_OFF,1
HIP85582_57502.34912_113607040,2
HIP85365_57502.31704_106292165_OFF,1
HIP85365_57502.32461_112039293,0
HIP85365_57502.30947_112302796_OFF,0
HIP86032_57502.35747_105977978_OFF,1
HIP85582_57502.34127_105799367_OFF,1
HIP85365_57502.30947_112932114,2
HIP85365_57502.32461_112012265_OFF,0
HIP85365_57502.32461_112271673_OFF,0
HIP86032_57502.36503_114350896,2
HIP86032_57502.35747_123119488,0
HIP85582_57502.34912_112972159,2
HIP85365_57502.31704_112286858_OFF,0
HIP85365_57502.31704_112250247,0
HIP85365_57502.30947_106200672_OFF,1
HIP85365_57502.30947_106181269,1
HIP85365_57502.32461_116132091,0
HIP85582_57502.34912_174925376,3
HIP85365_57502.31704_106336596_OFF,1
HIP85365_57502.32461_116347195,0
HIP85365_57502.31704_112302471,0
HIP86032_57502.36503_113634059_OFF,2
HIP85582_57502.34912_122376304,0
HIP86032_57502.36503_175619941,3
HIP85582_57502.34912_115601382,2
HIP86032_57502.35747_97407352,1
HIP85365_57502.31704_96000200,1
HIP86032_57502.36503_65418127_OFF,0
HIP86032_57502.35747_112431025_OFF,1
HIP85582_57502.34127_112837163_OFF,0
HIP86032_57502.37260_106023124_OFF,1
HIP86032_57502.36503_174627987,3
HIP85365_57502.30947_111588819_OFF,2
HIP86032_57502.35747_106214616,1
HIP85582_57502.34912_175176476_OFF,1
HIP86032_57502.35747_123975033_OFF,0
HIP86032_57502.36503_174732025,3
HIP85365_57502.30947_106256775,1
HIP85365_57502.30947_112862853_OFF,0
HIP86032_57502.35747_106214260,1
HIP86032_57502.35747_112337026,0
HIP86032_57502.35747_97391842_OFF,1
HIP85582_57502.34912_96271830,1
HIP86032_57502.35747_112591282_OFF,2
HIP85365_57502.31704_112247878,0
HIP85582_57502.34912_122278915,2
HIP85365_57502.32461_112080749_OFF,0
HIP85365_57502.30947_106140013,1
HIP86032_57502.36503_175626289,3
HIP85582_57502.34127_105929681,1
HIP85582_57502.34912_114337548_OFF,2
HIP86032_57502.35747_112856272,0
HIP85582_57502.34912_122290073,2
HIP86032_57502.35747_106060149,1
HIP85365_57502.30947_112322394_OFF,0
HIP85582_57502.34912_112318238_OFF,0
HIP85365_57502.30947_106369955,1
HIP85365_57502.30947_105973902_OFF,1
HIP85365_57502.31704_68790040,4
HIP86032_57502.36503_174793037,3
HIP85365_57502.31704_89598881,6
HIP86032_57502.35747_97394677,1
HIP85365_57502.30947_105566205_OFF,1
HIP85365_57502.30947_105910804,1
HIP85365_57502.30947_105998944_OFF,1
HIP85365_57502.30947_112280399_OFF,0
HIP85365_57502.30947_112286860_OFF,0
HIP85365_57502.32461_116143628_OFF,0
HIP85582_57502.34912_96235484,1
HIP86032_57502.35747_97419703_OFF,1
HIP85582_57502.34912_112252408,0
HIP86032_57502.35747_112840228_OFF,0
HIP85365_57502.32461_112523247,4
HIP85365_57502.30947_106346323,1
HIP85365_57502.32461_112542505,2
HIP86032_57502.36503_96268409_OFF,1
HIP85582_57502.34912_121467090,0
HIP85365_57502.32461_112029494,0
HIP85582_57502.34127_105815146,3
HIP86032_57502.36503_174582850_OFF,3
HIP85365_57502.32461_112281095,0
HIP85365_57502.30947_105981308,1
HIP85365_57502.32461_112338919_OFF,0
HIP85365_57502.30947_112796092_OFF,0
HIP85582_57502.34912_113610740,2
HIP86032_57502.36503_114336774_OFF,2
HIP86032_57502.35747_112426896,1
HIP86032_57502.36503_174561333_OFF,3
HIP85365_57502.31704_112271352,0
HIP85365_57502.31704_89602157_OFF,5
HIP85582_57502.34127_112864837,0
HIP86032_57502.36503_114368870_OFF,2
HIP85365_57502.31704_112277113_OFF,0
HIP86032_57502.36503_114339598,2
HIP85582_57502.34127_112828872,0
HIP86032_57502.37260_106067920,1
HIP85365_57502.30947_106301917,1
HIP86032_57502.35747_105904623,1
HIP85365_57502.30947_105930906,1
HIP86032_57502.36503_96274757,1
HIP86032_57502.36503_174830421_OFF,3
HIP86032_57502.36503_174651969_OFF,3
HIP85365_57502.32461_116141009_OFF,0
HIP85365_57502.32461_112518882,4
HIP85365_57502.30947_112263224,0
HIP85582_57502.34912_121468611_OFF,0
HIP85365_57502.30947_106221508_OFF,1
HIP85365_57502.30947_106289540_OFF,1
HIP85582_57502.34912_113611968,2
HIP86032_57502.36503_174647737_OFF,3
HIP86032_57502.37260_106082373,1
HIP85365_57502.32461_112345218,0
HIP86032_57502.36503_174849817,3
HIP85582_57502.34912_114319831,2
HIP86032_57502.36503_105932951,1
HIP86032_57502.35747_112951102,2
HIP85365_57502.30947_111605289_OFF,4
HIP85365_57502.30947_112290844,0
HIP85365_57502.32461_116357458,5
HIP86032_57502.36503_114322651_OFF,2
HIP85582_57502.34127_105840455_OFF,1
HIP85582_57502.34912_113653097,2
HIP86032_57502.36503_174559927_OFF,3
HIP86032_57502.35747_112973625_OFF,2
HIP85365_57502.32461_112336927_OFF,0
HIP85365_57502.30947_105970031_OFF,1
HIP86032_57502.36503_114311870_OFF,2
HIP85365_57502.32461_112248522_OFF,0
HIP86032_57502.36503_174690058,3
HIP86032_57502.35747_106228723_OFF,1
HIP85365_57502.30947_106654912,1
HIP86032_57502.35747_106056624_OFF,1
HIP85365_57502.30947_112848693,0
HIP86032_57502.36503_174630456,3
HIP86032_57502.36503_123034633_OFF,0
HIP85365_57502.31704_112085545,0
HIP85582_57502.34912_113634995_OFF,2
HIP85365_57502.32461_112520936,4
HIP86032_57502.36503_96181652_OFF,1
HIP85365_57502.30947_112851816_OFF,0
HIP85365_57502.30947_105967913,1
HIP85365_57502.32461_112568182_OFF,2
HIP85365_57502.30947_112940327,2
HIP85365_57502.32461_112320183,0
HIP86032_57502.36503_174557806_OFF,3
HIP85582_57502.34912_121423213,0
HIP85365_57502.31704_106304150_OFF,1
HIP86032_57502.35747_112837913_OFF,0
HIP85582_57502.34912_112312585_OFF,0
HIP86032_57502.36503_175305468_OFF,3
HIP86032_57502.35747_112858318_OFF,0
HIP85582_57502.34127_105802100,1
HIP85582_57502.34127_112754627,0
HIP85365_57502.30947_106217953_OFF,1
HIP85365_57502.31704_106370094_OFF,1
HIP85365_57502.31704_89070883_OFF,6
HIP86032_57502.35747_152810910_OFF,4
HIP85582_57502.34912_121406250,0
HIP85365_57502.30947_106158355_OFF,1
HIP86032_57502.36503_174554632_OFF,3
HIP85582_57502.34127_105803513_OFF,3
HIP85365_57502.31704_106664590,1
HIP85365_57502.30947_112849716,0
HIP85582_57502.34127_105974549,1
HIP85582_57502.34127_105955775_OFF,1
HIP86032_57502.36503_96216919_OFF,1
HIP86032_57502.35747_123606791_OFF,2
HIP85582_57502.34912_113625014_OFF,2
HIP85365_57502.30947_112833618,0
HIP85365_57502.30947_106024706,1
HIP85365_57502.30947_106627395,1
HIP85582_57502.34912_114332413,2
HIP85365_57502.32461_112339242,0
HIP85365_57502.30947_106299428,1
HIP85365_57502.30947_106177765,1
HIP86032_57502.35747_97395714_OFF,1
HIP85582_57502.34912_115596106,2
HIP85365_57502.30947_105933711,1
HIP86032_57502.36503_96229615_OFF,1
HIP86032_57502.36503_175635106_OFF,3
HIP85582_57502.34912_113632974_OFF,2
HIP85582_57502.34912_106638347_OFF,1
HIP85582_57502.34127_112790538_OFF,0
HIP86032_57502.35747_96233968,1
HIP85582_57502.34912_121451343,0
HIP86032_57502.36503_96154849,1
HIP86032_57502.36503_174819841_OFF,3
HIP85582_57502.34912_112259176,0
HIP86032_57502.36503_96228205_OFF,1
HIP85365_57502.30947_106298026_OFF,1
HIP85365_57502.32461_116307664_OFF,0
HIP86032_57502.36503_114343706,2
HIP86032_57502.36503_114353720,2
HIP86032_57502.36503_174778225,3
HIP85365_57502.30947_106387263,1
HIP85582_57502.34912_114384794_OFF,2
HIP85365_57502.31704_106337654,1
HIP86032_57502.35747_105955755,1
HIP86032_57502.36503_174594841,3
HIP86032_57502.35747_112823107,0
HIP85365_57502.30947_112933628,2
HIP86032_57502.35747_97414060_OFF,1
HIP86032_57502.36503_122910371,0
HIP85582_57502.34912_113597283,2
HIP85365_57502.30947_112815797_OFF,0
HIP85582_57502.34127_112815358,0
HIP85365_57502.31704_112029282,0
HIP86032_57502.36503_114361680,2
HIP86032_57502.35747_106201219_OFF,1
HIP85365_57502.30947_112859461,0
HIP85365_57502.30947_112838302,0
HIP86032_57502.36503_174639978,3
HIP85365_57502.32461_116164325_OFF,0
HIP85365_57502.30947_105643126_OFF,1
HIP86032_57502.35747_112926047,2
HIP85365_57502.31704_106387383,1
HIP86032_57502.36503_122921575_OFF,0
HIP85365_57502.30947_106193255,1
HIP86032_57502.35747_106037927_OFF,1
HIP86032_57502.35747_123100213_OFF,0
HIP86032_57502.35747_123131763,0
HIP86032_57502.35747_112980630,2
HIP85582_57502.34127_105912475_OFF,1
HIP86032_57502.35747_112938823,2
HIP85582_57502.34127_105876161,1
HIP86032_57502.36503_174808908,3
HIP86032_57502.35747_106263995_OFF,1
HIP86032_57502.36503_174630103_OFF,3
HIP85365_57502.30947_112804168,0
HIP85365_57502.31704_112307209_OFF,0
HIP86032_57502.36503_96177782,1
HIP85365_57502.31704_89627996,6
HIP85365_57502.30947_106270843,1
HIP85365_57502.32461_116159445,0
HIP86032_57502.35747_105921199,1
HIP85365_57502.30947_112770141_OFF,0
HIP85365_57502.30947_106163642,1
HIP85365_57502.30947_106023639,1
HIP85365_57502.30947_106189023_OFF,1
HIP86032_57502.36503_96236316,1
HIP86032_57502.36503_174817724,3
HIP85582_57502.34912_123004598,0
HIP86032_57502.35747_112569914,2
HIP85365_57502.30947_106124842_OFF,1
HIP85365_57502.30947_112787424,0
HIP85365_57502.31704_112032836,0
HIP85582_57502.34912_175183880,3
HIP86032_57502.35747_112930560_OFF,2
HIP85365_57502.30947_106350905,1
HIP85582_57502.34127_105962832,1
HIP86032_57502.36503_174712981_OFF,3
HIP85582_57502.34912_115604491,2
HIP85582_57502.34912_174987798,3
HIP86032_57502.36503_114339598_OFF,2
HIP85365_57502.30947_105916446,1
HIP86032_57502.35747_112928506_OFF,2
HIP86032_57502.36503_96170014,1
HIP85582_57502.34127_105960792_OFF,1
HIP86032_57502.36503_114334976,2
HIP85582_57502.34912_113976881,4
HIP86032_57502.35747_112936466_OFF,2
HIP86032_57502.36503_174593427,3
HIP86032_57502.35747_105952232_OFF,1
HIP85582_57502.34912_113641447,2
HIP86032_57502.36503_174765882_OFF,3
HIP86032_57502.35747_112333096_OFF,0
HIP86032_57502.36503_96253950,1
HIP86032_57502.35747_88360359_OFF,6
HIP86032_57502.36503_105928718,1
HIP85365_57502.31704_90293045_OFF,5
HIP85582_57502.34912_106635196,1
HIP86032_57502.35747_106246007_OFF,1
HIP85582_57502.34912_121419109_OFF,5
HIP85365_57502.32461_112519909,0
HIP86032_57502.36503_174563449,3
HIP85365_57502.30947_112833295,0
HIP86032_57502.35747_105940596_OFF,1
HIP85582_57502.34912_96245379,1
HIP85365_57502.32461_116034935_OFF,0
HIP86032_57502.35747_106015715_OFF,1
HIP86032_57502.35747_112859287_OFF,0
HIP85365_57502.30947_106191525_OFF,1
HIP86032_57502.36503_174678772_OFF,1
HIP86032_57502.35747_123051763,0
HIP85582_57502.34912_96256644,1
HIP85582_57502.34127_112828603_OFF,0
HIP86032_57502.35747_106005481,1
HIP86032_57502.36503_114372754_OFF,2
HIP86032_57502.35747_106067557_OFF,1
HIP85365_57502.30947_112923120,2
HIP86032_57502.35747_105913793_OFF,1
HIP85365_57502.30947_106204193_OFF,1
HIP86032_57502.35747_105927900,1
HIP86032_57502.35747_97390431_OFF,1
HIP85365_57502.32461_116136160_OFF,0
HIP85582_57502.34127_105790460,1
HIP86032_57502.35747_96224081,1
HIP85365_57502.31704_112245886,0
HIP85365_57502.30947_112303281_OFF,0
HIP86032_57502.36503_174636804_OFF,3
HIP85582_57502.34912_96253491_OFF,1
HIP85365_57502.30947_106283539,1
HIP85582_57502.34127_112836894_OFF,0
HIP86032_57502.36503_174678419_OFF,3
HIP85365_57502.30947_106320928_OFF,1
HIP86032_57502.37260_106011920_OFF,1
HIP85365_57502.32461_112033801_OFF,0
HIP85365_57502.31704_112304302,0
HIP86032_57502.35747_123062418_OFF,0
HIP86032_57502.36503_113639389,2
HIP86032_57502.35747_106060149_OFF,1
HIP86032_57502.36503_105940709_OFF,1
HIP85365_57502.32461_112033801,0
HIP85365_57502.32461_112332135,0
HIP85365_57502.30947_106177385,1
HIP85365_57502.31704_112275336,0
HIP86032_57502.35747_123066407,0
HIP85365_57502.30947_112272969,0
HIP85365_57502.31704_88411535,6
HIP85365_57502.30947_105643126,1
HIP85365_57502.30947_112859784_OFF,0
HIP86032_57502.35747_112488616,6
HIP86032_57502.35747_106219911_OFF,1
HIP85365_57502.30947_106283192_OFF,1
HIP85365_57502.32461_112026102,0
HIP86032_57502.36503_122978860_OFF,0
HIP85365_57502.30947_106261701,1
HIP85582_57502.34912_174920086,3
HIP86032_57502.36503_174697111_OFF,3
HIP85582_57502.34912_115615138,2
HIP86032_57502.36503_122903049_OFF,0
HIP85365_57502.32461_112230001_OFF,0
HIP86032_57502.36503_174718977_OFF,3
HIP85365_57502.30947_106245820,1
HIP86032_57502.36503_96204223_OFF,1
HIP86032_57502.36503_174794801_OFF,3
HIP85365_57502.30947_112532699,2
HIP85365_57502.30947_106393964,1
HIP85365_57502.30947_106149199,1
HIP86032_57502.36503_174757770_OFF,3
HIP86032_57502.35747_106246007,1
HIP86032_57502.35747_106233666_OFF,1
HIP85582_57502.34127_105877130,1
HIP85365_57502.31704_112314047_OFF,0
HIP85582_57502.34912_114384794,2
HIP85582_57502.34127_112764372,0
HIP85365_57502.30947_106278960,1
HIP85582_57502.34912_121417976,4
HIP86032_57502.36503_123072110,0
HIP86032_57502.36503_96177414_OFF,1
HIP85582_57502.34912_121403808_OFF,0
HIP85365_57502.30947_112258217,0
HIP86032_57502.35747_112565605_OFF,2
HIP85365_57502.30947_106160462_OFF,1
HIP86032_57502.35747_102804992,1
HIP85365_57502.30947_112853700,0
HIP85365_57502.32461_116131381,0
HIP85365_57502.32461_116272917,0
HIP85365_57502.30947_106181981,1
HIP85582_57502.34912_106628119_OFF,1
HIP85582_57502.34912_121438180_OFF,0
HIP86032_57502.36503_175638632,3
HIP85365_57502.32461_112541478_OFF,2
HIP86032_57502.36503_123089226,0
HIP85582_57502.34912_111592946_OFF,2
HIP85582_57502.34912_175014954_OFF,1
HIP85582_57502.34127_112803675,0
HIP85582_57502.34127_112808790_OFF,0
HIP85365_57502.31704_68792871,0
HIP86032_57502.36503_174842764,3
HIP85365_57502.31704_111592955,2
HIP86032_57502.36503_96149912,1
HIP86032_57502.35747_112841628_OFF,0
HIP86032_57502.35747_106227670,1
HIP85365_57502.30947_112548671_OFF,2
HIP85582_57502.34127_112757319_OFF,0
HIP86032_57502.35747_106274222,1
HIP85365_57502.30947_112799161,0
HIP86032_57502.36503_122946772,0
HIP86032_57502.36503_96169309,1
HIP85582_57502.34127_112830810,0
HIP85582_57502.34912_115596106_OFF,0
HIP86032_57502.36503_174622697_OFF,3
HIP85365_57502.30947_106008494_OFF,1
HIP85365_57502.30947_106290945,1
HIP86032_57502.35747_112850565_OFF,0
HIP86032_57502.36503_174699932_OFF,3
HIP85365_57502.31704_106296039_OFF,1
HIP85582_57502.34912_175191286,1
HIP85582_57502.34912_113575714,4
HIP86032_57502.36503_176804792_OFF,4
HIP86032_57502.36503_174581082_OFF,3
HIP85365_57502.30947_106160818,1
HIP86032_57502.36503_174647384_OFF,3
HIP86032_57502.36503_96171777,1
HIP85365_57502.31704_81107456_OFF,5
HIP86032_57502.36503_96237374,1
HIP86032_57502.36503_174630456_OFF,3
HIP86032_57502.36503_113638118_OFF,2
HIP85582_57502.34127_112785154,0
HIP86032_57502.35747_105997023_OFF,1
HIP85365_57502.30947_106157641,1
HIP86032_57502.36503_113666545_OFF,0
HIP86032_57502.36503_96233847,1
HIP85365_57502.30947_106332932_OFF,1
HIP85365_57502.30947_106207362,1
HIP85365_57502.30947_112809498,0
HIP86032_57502.36503_174812082,3
HIP85365_57502.32461_116161495,0
HIP86032_57502.35747_106201565_OFF,1
HIP85365_57502.30947_107446224,1
HIP85365_57502.31704_112233772,0
HIP86032_57502.36503_123003088_OFF,0
HIP85365_57502.32461_112311353_OFF,0
HIP86032_57502.35747_87860280_OFF,5
HIP85582_57502.34127_112816112,0
HIP85365_57502.30947_106275819_OFF,1
HIP85582_57502.34127_112813743,0
HIP85365_57502.31704_106312259_OFF,1
HIP85365_57502.30947_106226770_OFF,1
HIP85365_57502.31704_112318031_OFF,0
HIP85365_57502.30947_112329770_OFF,0
HIP85365_57502.30947_106400279_OFF,1
HIP86032_57502.35747_123068345_OFF,0
HIP85365_57502.30947_106413686,1
HIP86032_57502.36503_105968218_OFF,1
HIP86032_57502.36503_174839237_OFF,3
HIP86032_57502.36503_174829010,3
HIP85365_57502.30947_106260263_OFF,1
HIP85365_57502.30947_105952053,1
HIP86032_57502.36503_174660080,3
HIP85582_57502.34127_105920864,1
HIP85365_57502.32461_112254660,0
HIP86032_57502.35747_112976331,2
HIP85365_57502.30947_105927380,1
HIP85582_57502.34912_113651461,2
HIP86032_57502.36503_96212335_OFF,1
HIP86032_57502.35747_106187113,1
HIP85582_57502.34912_106708528_OFF,1
HIP85365_57502.30947_112007534_OFF,0
HIP85582_57502.34127_105799984,1
HIP86032_57502.36503_174618818_OFF,3
HIP86032_57502.35747_106086954,1
HIP85365_57502.31704_106404660,1
HIP86032_57502.36503_123048421,0
HIP86032_57502.35747_123135209,0
HIP85582_57502.34912_121576524_OFF,0
HIP85582_57502.34912_174922907,3
HIP85365_57502.30947_106165774_OFF,1
HIP85365_57502.30947_105950286_OFF,1
HIP86032_57502.36503_96239137,1
HIP86032_57502.35747_106238245,1
HIP85365_57502.30947_106313516,1
HIP86032_57502.35747_106189934,1
HIP86032_57502.35747_112564321_OFF,2
HIP85582_57502.34127_105862671_OFF,1
HIP85365_57502.32461_116309079_OFF,0
HIP86032_57502.35747_112348763_OFF,0
HIP86032_57502.36503_174586020_OFF,3
HIP86032_57502.36503_105963986,1
HIP85365_57502.30947_106255342_OFF,1
HIP85365_57502.32461_112562019,2
HIP85365_57502.30947_111595054,2
HIP86032_57502.36503_105944589,1
HIP86032_57502.36503_114330098_OFF,2
HIP85582_57502.34912_114359630_OFF,2
HIP85365_57502.32461_112347856_OFF,0
HIP85365_57502.30947_106254273_OFF,1
HIP85365_57502.31704_90438050_OFF,5
HIP85582_57502.34912_112998820_OFF,2
HIP85582_57502.34912_113614901_OFF,2
HIP85365_57502.30947_112780263_OFF,0
HIP86032_57502.36503_174810318_OFF,3
HIP86032_57502.35747_176879545,4
HIP86032_57502.37260_106049574,1
